Date,buyT,buyP,sellT,sellP,PandL
2020-06-02,10:35:00,188.6,15:25:00,187.3,-1.299999999999983
2020-06-02,15:20:00,187.65,15:25:00,187.3,-0.3499999999999943
2020-06-03,10:50:00,189.45,14:40:00,185.62499999999997,-3.825000000000017
2020-06-03,11:25:00,189.35,12:25:00,187.07857142857142,-2.2714285714285722
2020-06-03,12:05:00,189.4,12:15:00,188.1464285714286,-1.253571428571405
2020-06-05,10:05:00,183.4,15:25:00,182.55,-0.8499999999999943
2020-06-05,14:10:00,182.2,14:55:00,183.25714285714284,1.0571428571428498
2020-06-05,14:40:00,181.95,14:55:00,183.1142857142857,1.164285714285711
2020-06-05,15:25:00,182.55,15:25:00,182.55,0.0
2020-06-08,10:30:00,184.2,12:30:00,181.35,-2.8499999999999943
2020-06-09,09:15:00,180.05,09:40:00,177.32857142857142,-2.7214285714285893
2020-06-09,11:10:00,181.3,11:30:00,182.97857142857143,1.6785714285714164
2020-06-09,12:00:00,188.65,14:40:00,184.92142857142858,-3.7285714285714278
2020-06-09,12:55:00,188.65,13:10:00,187.87857142857143,-0.7714285714285722
2020-06-09,13:25:00,188.65,14:35:00,187.54642857142858,-1.1035714285714278
2020-06-10,10:15:00,191.55,11:50:00,195.57857142857145,4.028571428571439
2020-06-10,12:15:00,197.0,15:25:00,197.85,0.8499999999999943
2020-06-10,09:20:00,193.7,12:10:00,196.39285714285714,2.69285714285715
2020-06-11,11:55:00,207.45,12:30:00,205.8642857142857,-1.585714285714289
2020-06-11,11:05:00,206.9,14:15:00,203.80357142857144,-3.096428571428561
2020-06-11,10:35:00,206.95,14:25:00,201.7,-5.25
2020-06-12,10:55:00,203.85,12:40:00,197.67857142857142,-6.171428571428578
2020-06-10,12:45:00,197.85,14:35:00,195.75,-2.0999999999999943
2020-06-12,14:40:00,203.55,15:25:00,202.2,-1.3500000000000227
2020-06-12,15:10:00,202.9,15:25:00,202.2,-0.700000000000017
2020-06-15,09:15:00,210.15,12:25:00,204.33214285714286,-5.81785714285715
2020-06-12,14:20:00,203.35,14:30:00,200.4035714285714,-2.9464285714285836
2020-06-15,09:55:00,209.15,12:25:00,203.35357142857143,-5.796428571428578
2020-06-15,14:25:00,208.5,15:20:00,210.1357142857143,1.6357142857143003
2020-06-15,14:50:00,208.05,15:10:00,209.94285714285718,1.8928571428571672
2020-06-16,10:40:00,216.85,13:00:00,214.0857142857143,-2.7642857142857054
2020-06-16,09:40:00,218.0,13:05:00,211.95714285714286,-6.0428571428571445
2020-06-16,11:05:00,216.7,13:00:00,215.35,-1.3499999999999943
2020-06-17,10:15:00,215.95,14:30:00,219.45714285714283,3.5071428571428385
2020-06-17,10:05:00,215.25,14:30:00,218.75,3.5
2020-06-17,13:00:00,216.0,14:05:00,217.60714285714286,1.6071428571428612
2020-06-17,14:35:00,220.0,14:40:00,221.8357142857143,1.835714285714289
2020-06-17,15:05:00,218.0,15:25:00,217.45,-0.5500000000000114
2020-06-18,09:15:00,218.9,09:25:00,221.93571428571428,3.0357142857142776
2020-06-18,13:50:00,223.45,14:05:00,222.04642857142858,-1.4035714285714107
2020-06-22,11:05:00,228.9,15:25:00,230.25,1.3499999999999943
2020-06-22,11:40:00,228.7,12:10:00,231.0285714285714,2.328571428571422
2020-06-22,10:05:00,228.0,10:10:00,232.17142857142858,4.171428571428578
2020-06-22,10:45:00,229.9,15:25:00,230.25,0.3499999999999943
2020-06-23,09:15:00,236.5,11:15:00,238.65714285714284,2.157142857142844
2020-06-19,14:15:00,225.8,15:10:00,221.34285714285716,-4.4571428571428555
2020-06-23,10:05:00,236.5,13:30:00,240.20714285714286,3.7071428571428555
2020-06-23,10:35:00,236.9,11:15:00,239.1357142857143,2.2357142857142946
2020-06-23,10:55:00,236.8,11:15:00,238.44285714285715,1.6428571428571388
2020-06-23,12:25:00,238.5,13:30:00,240.27857142857144,1.7785714285714391
2020-06-23,12:05:00,238.3,13:30:00,240.1857142857143,1.8857142857143003
2020-06-23,13:35:00,240.5,13:50:00,242.44285714285715,1.9428571428571502
2020-06-23,13:15:00,239.8,13:35:00,241.5857142857143,1.7857142857142776
2020-06-24,10:10:00,246.9,12:45:00,251.69285714285715,4.7928571428571445
2020-06-24,12:40:00,249.25,12:45:00,251.39999999999998,2.1499999999999773
2020-06-24,15:05:00,254.65,15:25:00,254.65,0.0
2020-06-26,14:55:00,275.55,15:25:00,277.1,1.5500000000000114
2020-06-29,13:05:00,273.9,14:15:00,270.01071428571424,-3.8892857142857338
2020-06-30,12:55:00,261.7,14:40:00,260.14642857142854,-1.5535714285714448
2020-07-01,12:50:00,266.9,14:00:00,263.32142857142856,-3.578571428571422
2020-07-02,09:45:00,269.9,15:25:00,265.5,-4.399999999999977
2020-07-03,12:10:00,266.6,12:45:00,263.5892857142858,-3.0107142857142435
2020-07-06,11:25:00,263.9,15:25:00,263.35,-0.5499999999999545
2020-07-07,14:40:00,254.9,15:25:00,255.0,0.09999999999999432
2020-07-07,15:25:00,255.0,15:25:00,255.0,0.0
2020-07-09,13:20:00,244.65,14:55:00,246.25,1.5999999999999943
2020-07-10,13:55:00,240.95,15:15:00,242.13571428571427,1.1857142857142833
2020-07-10,13:45:00,241.0,15:15:00,242.30714285714285,1.3071428571428498
2020-07-13,09:15:00,242.0,09:20:00,244.22857142857143,2.2285714285714278
2020-07-13,10:35:00,250.7,13:55:00,245.03214285714287,-5.667857142857116
2020-07-10,13:35:00,241.35,15:25:00,242.0,0.6500000000000057
2020-07-13,15:20:00,251.3,15:25:00,252.95,1.6499999999999773
2020-07-14,09:45:00,250.5,15:25:00,248.0,-2.5
2020-07-14,14:40:00,247.95,15:25:00,248.0,0.05000000000001137
2020-07-15,10:05:00,249.45,15:25:00,246.8,-2.6499999999999773
2020-07-16,15:00:00,240.5,15:05:00,241.57857142857142,1.078571428571422
2020-07-17,09:35:00,243.6,09:55:00,245.7142857142857,2.1142857142856997
2020-07-17,13:55:00,247.0,14:50:00,242.00714285714287,-4.992857142857133
2020-07-20,15:25:00,241.75,15:25:00,241.75,0.0
2020-07-21,15:10:00,242.8,15:15:00,244.86428571428573,2.0642857142857167
2020-07-22,11:20:00,242.8,12:25:00,244.61428571428573,1.8142857142857167
2020-07-22,12:05:00,243.5,14:10:00,241.3357142857143,-2.164285714285711
2020-07-24,14:20:00,234.45,14:35:00,233.33571428571426,-1.114285714285728
2020-07-24,13:45:00,233.85,15:05:00,232.58571428571426,-1.2642857142857338
2020-07-28,13:35:00,235.5,15:25:00,236.35,0.8499999999999943
2020-07-28,12:40:00,224.95,13:00:00,226.39999999999998,1.4499999999999886
2020-07-28,14:40:00,235.6,15:25:00,236.35,0.75
2020-07-28,15:10:00,235.1,15:25:00,236.35,1.25
2020-07-29,09:45:00,242.0,09:55:00,245.3642857142857,3.3642857142856997
2020-07-29,11:00:00,246.4,14:40:00,242.18928571428575,-4.2107142857142605
2020-07-28,14:15:00,236.25,15:25:00,236.35,0.09999999999999432
2020-07-28,14:10:00,235.5,15:25:00,236.35,0.8499999999999943
2020-07-29,10:40:00,245.6,14:45:00,240.875,-4.724999999999994
2020-07-29,11:20:00,246.05,14:40:00,242.49285714285716,-3.55714285714285
2020-07-29,13:00:00,247.6,13:35:00,246.39999999999998,-1.200000000000017
2020-07-29,12:15:00,247.6,13:35:00,245.22142857142856,-2.3785714285714334
2020-07-30,15:00:00,242.0,15:10:00,244.5142857142857,2.5142857142857054
2020-08-03,13:45:00,230.85,14:15:00,228.71785714285716,-2.1321428571428385
2020-08-04,10:50:00,233.85,11:30:00,230.7214285714286,-3.128571428571405
2020-08-04,15:20:00,231.25,15:25:00,230.6,-0.6500000000000057
2020-08-05,09:40:00,232.6,15:25:00,230.2,-2.4000000000000057
2020-08-05,13:50:00,231.85,15:05:00,230.75714285714287,-1.0928571428571274
2020-08-05,14:15:00,231.4,15:10:00,230.26428571428573,-1.135714285714272
2020-08-06,12:45:00,231.95,13:05:00,230.71785714285713,-1.2321428571428612
2020-08-07,10:25:00,240.65,14:55:00,244.61428571428573,3.9642857142857224
2020-08-10,09:40:00,254.45,15:25:00,255.0,0.5500000000000114
2020-08-07,11:00:00,239.9,14:25:00,243.56428571428572,3.664285714285711
2020-08-07,11:40:00,239.85,12:50:00,236.63571428571427,-3.2142857142857224
2020-08-10,10:20:00,257.35,15:25:00,255.0,-2.3500000000000227
2020-08-10,11:00:00,257.55,15:25:00,255.0,-2.5500000000000114
2020-08-10,09:15:00,255.0,15:25:00,255.0,0.0
