Date,buyT,buyP,sellT,sellP,PandL
2021-07-30,11:00:00,682.0,15:15:00,675.0,-7.0
2021-07-30,11:30:00,683.0,15:15:00,675.0,-8.0
2021-08-02,12:00:00,692.15,15:15:00,694.1,1.9500000000000455
2021-07-30,12:00:00,686.1,15:15:00,675.0,-11.100000000000023
2021-08-03,11:15:00,701.3,14:15:00,708.9,7.600000000000023
2021-08-02,15:00:00,692.35,15:15:00,694.1,1.75
2021-08-03,13:00:00,702.55,14:15:00,708.6285714285714,6.078571428571422
2021-08-04,09:15:00,712.5,14:15:00,697.6714285714286,-14.828571428571422
2021-08-04,12:00:00,709.0,14:30:00,695.1999999999999,-13.800000000000068
2021-08-06,11:15:00,707.6,11:45:00,716.4714285714286,8.871428571428623
2021-08-11,15:00:00,698.25,15:15:00,699.5,1.25
